id,file_dir,content
2107,E:\DATN\dataframe\train_file\30.txt,"Mỗi nút là một cây, nút đó cũng là gốc của cây ấy."
2108,E:\DATN\dataframe\train_file\30.txt,n là một nút và
2109,E:\DATN\dataframe\train_file\30.txt,"n_1, n_2, \dots, n_k"
2110,E:\DATN\dataframe\train_file\30.txt,",…,n"
2111,E:\DATN\dataframe\train_file\30.txt, lần lượt là gốc của các cây
2112,E:\DATN\dataframe\train_file\30.txt,"T_1, T_2, \dots, T_k"
2113,E:\DATN\dataframe\train_file\30.txt,",…,T"
2114,E:\DATN\dataframe\train_file\30.txt, sao cho các cây này đôi một không có nút chung.
2115,E:\DATN\dataframe\train_file\30.txt,Thì nếu cho nút
2116,E:\DATN\dataframe\train_file\30.txt,n trở thành nút cha của các nút
2117,E:\DATN\dataframe\train_file\30.txt,"n_1, n_2, \dots, n_k"
2118,E:\DATN\dataframe\train_file\30.txt,",…,n"
2119,E:\DATN\dataframe\train_file\30.txt, ta sẽ thu được một cây mới
2120,E:\DATN\dataframe\train_file\30.txt,T. Cây này có nút gốc là
2121,E:\DATN\dataframe\train_file\30.txt,"n, còn các cây"
2122,E:\DATN\dataframe\train_file\30.txt,"T_1, T_2, \dots, T_k"
2123,E:\DATN\dataframe\train_file\30.txt,",…,T"
2124,E:\DATN\dataframe\train_file\30.txt, trở thành các cây con (subtree) của gốc.
2125,E:\DATN\dataframe\train_file\30.txt,"Ngoài ra, người ta còn quy ước có tồn tại cây không có nút nào, gọi là cây rỗng (null tree)."
2126,E:\DATN\dataframe\train_file\30.txt,Hình vẽ dưới đây minh họa một cây:
2127,E:\DATN\dataframe\train_file\30.txt,"Trên cây này, chúng ta có một số khái niệm sau:"
2128,E:\DATN\dataframe\train_file\30.txt,A là cha của các nút
2129,E:\DATN\dataframe\train_file\30.txt,"B, C, D;"
2130,E:\DATN\dataframe\train_file\30.txt,"B,C,D; còn"
2131,E:\DATN\dataframe\train_file\30.txt,"G, H, I"
2132,E:\DATN\dataframe\train_file\30.txt,"G,H,I là các nút con của nút"
2133,E:\DATN\dataframe\train_file\30.txt,Số các con của một nút được gọi là cấp của nút đó.
2134,E:\DATN\dataframe\train_file\30.txt,"chẳng hạn, cấp của nút"
2135,E:\DATN\dataframe\train_file\30.txt,A là
2136,E:\DATN\dataframe\train_file\30.txt,"3, cấp của nút"
2137,E:\DATN\dataframe\train_file\30.txt,B là
2138,E:\DATN\dataframe\train_file\30.txt,"2, \dots"
2139,E:\DATN\dataframe\train_file\30.txt,"2,…"
2140,E:\DATN\dataframe\train_file\30.txt,Nút có cấp bằng
2141,E:\DATN\dataframe\train_file\30.txt,0 được gọi là nút lá (hay nút tận cùng).
2142,E:\DATN\dataframe\train_file\30.txt,Những nút không phải lá được gọi là các nút nhánh.
2143,E:\DATN\dataframe\train_file\30.txt,"Trong cây trên, các nút"
2144,E:\DATN\dataframe\train_file\30.txt,"E, F, C, G, J, K, I"
2145,E:\DATN\dataframe\train_file\30.txt,"E,F,C,G,J,K,I là các nút lá, còn lại là nút nhánh."
2146,E:\DATN\dataframe\train_file\30.txt,Cấp cao nhất của một nút trên cây gọi là cấp của cây đó.
2147,E:\DATN\dataframe\train_file\30.txt,Cây ở hình trên có cấp bằng
2148,E:\DATN\dataframe\train_file\30.txt,"Các nút trên cây được chia thành nhiều mức, mỗi nút sẽ được gán một số nguyên gọi là mức của nút."
2149,E:\DATN\dataframe\train_file\30.txt,Nút gốc của cây có quy ước mức bằng
2150,E:\DATN\dataframe\train_file\30.txt,"1, sau đó nếu nút cha có mức là"
2151,E:\DATN\dataframe\train_file\30.txt,i thì nút con sẽ có mức là
2152,E:\DATN\dataframe\train_file\30.txt,i + 1
2153,E:\DATN\dataframe\train_file\30.txt,"Chẳng hạn, nút"
2154,E:\DATN\dataframe\train_file\30.txt,A có mức là
2155,E:\DATN\dataframe\train_file\30.txt,1; các nút
2156,E:\DATN\dataframe\train_file\30.txt,"B, C, D"
2157,E:\DATN\dataframe\train_file\30.txt,"B,C,D có mức là"
2158,E:\DATN\dataframe\train_file\30.txt,2;\dots
2159,E:\DATN\dataframe\train_file\30.txt,2;…
2160,E:\DATN\dataframe\train_file\30.txt,Chiều cao (hay chiều sâu) của cây là số mức lớn nhất của nút trên cây đó.
2161,E:\DATN\dataframe\train_file\30.txt,Cây trên có chiều cao là
2162,E:\DATN\dataframe\train_file\30.txt,Một tập hợp các cây phân biệt được gọi là rừng.
2163,E:\DATN\dataframe\train_file\30.txt,Một cây nếu bỏ đi nút gốc thì sẽ tạo ra một rừng các cây con.
2164,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân
2165,E:\DATN\dataframe\train_file\30.txt,Định nghĩa và tính chất của cây nhị phân
2166,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân là một dạng quan trọng của cấu trúc cây.
2167,E:\DATN\dataframe\train_file\30.txt,"Rất nhiều cấu trúc dữ liệu được thiết kế dựa trên mô hình cây nhị phân như Heap, Interval Tree hay Binary Indexed Tree,...Đặc điểm của cây nhị phân là mọi nút trên cây chỉ có tối đa hai nhánh con, phân ra làm nhánh con trái và nhánh con phải."
2168,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân có một số dạng đặc biệt cần lưu ý:
2169,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân suy biến (degenerate binary tree): Các nút không phải là lá chỉ có một nhánh con.
2170,E:\DATN\dataframe\train_file\30.txt,"Có thể có ba dạng của cây nhị phân suy biến: Cây lệch trái (a), cây lệch phải (b) và cây ziczac (c)."
2171,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân hoàn chỉnh (complete binary tree): Xét cây có chiều cao là
2172,E:\DATN\dataframe\train_file\30.txt,"h, nếu mọi nút có mức nhỏ hơn"
2173,E:\DATN\dataframe\train_file\30.txt,h - 1
2174,E:\DATN\dataframe\train_file\30.txt,h−1 đều có đúng hai nút con thì đó là một cây nhị phân hoàn chỉnh.
2175,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân đầy đủ (full binary tree): Mọi nút có mức nhỏ hơn hoặc bằng
2176,E:\DATN\dataframe\train_file\30.txt,h - 1
2177,E:\DATN\dataframe\train_file\30.txt,h−1 đều có đúng
2178,E:\DATN\dataframe\train_file\30.txt,2 nút con.
2179,E:\DATN\dataframe\train_file\30.txt,Đây có thể xem là trường hợp đặc biệt của cây nhị phân hoàn chỉnh.
2180,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân có một số tính chất sau đây:
2181,E:\DATN\dataframe\train_file\30.txt,"Trong các cây nhị phân có cùng số lượng nút như nhau thì cây nhị phân suy biến có chiều cao lớn nhất, còn cây nhị phân hoàn chỉnh có chiều cao nhỏ nhất."
2182,E:\DATN\dataframe\train_file\30.txt,Số lượng nút tối đa trên mức
2183,E:\DATN\dataframe\train_file\30.txt,i của cây nhị phân là
2184,E:\DATN\dataframe\train_file\30.txt,"2^{i - 1},"
2185,E:\DATN\dataframe\train_file\30.txt,i−1
2186,E:\DATN\dataframe\train_file\30.txt,", tối thiểu là"
2187,E:\DATN\dataframe\train_file\30.txt,1 \ (i \ge 1)
2188,E:\DATN\dataframe\train_file\30.txt,1 (i≥1).
2189,E:\DATN\dataframe\train_file\30.txt,Số lượng nút tối đa trên một cây nhị phân có chiều cao
2190,E:\DATN\dataframe\train_file\30.txt,h là
2191,E:\DATN\dataframe\train_file\30.txt,"2^h - 1,"
2192,E:\DATN\dataframe\train_file\30.txt,"−1, tối thiểu là"
2193,E:\DATN\dataframe\train_file\30.txt,h \ (h \ge 1)
2194,E:\DATN\dataframe\train_file\30.txt,h (h≥1).
2195,E:\DATN\dataframe\train_file\30.txt,Cây nhị phân hoàn chỉnh có
2196,E:\DATN\dataframe\train_file\30.txt,n nút thì chiều cao của nó là
2197,E:\DATN\dataframe\train_file\30.txt,h = \left\lfloor{\log_2(n)}\right\rfloor + 1
2198,E:\DATN\dataframe\train_file\30.txt,h=⌊log
2199,E:\DATN\dataframe\train_file\30.txt,(n)⌋+1.
2200,E:\DATN\dataframe\train_file\30.txt,Biểu diễn cây nhị phân
2201,E:\DATN\dataframe\train_file\30.txt,"Để biểu diễn cây nhị phân, cách phổ biến nhất là sử dụng mảng."
2202,E:\DATN\dataframe\train_file\30.txt,"Đối với một cây nhị phân đầy đủ, ta có thể đánh số cho các nút của cây theo thứ tự lần lượt từ mức"
2203,E:\DATN\dataframe\train_file\30.txt,"1, hết mức này tới mức khác và từ trái qua phải đối với các nút ở mỗi mức:"
2204,E:\DATN\dataframe\train_file\30.txt,Hình 1: Đánh số các nút trên cây
2205,E:\DATN\dataframe\train_file\30.txt,Đánh số theo cách này thì con của nút thứ
2206,E:\DATN\dataframe\train_file\30.txt,i sẽ là các nút thứ
2207,E:\DATN\dataframe\train_file\30.txt,2i
2208,E:\DATN\dataframe\train_file\30.txt,2i và
2209,E:\DATN\dataframe\train_file\30.txt,2i + 1;
2210,E:\DATN\dataframe\train_file\30.txt,2i+1; cha của nút thứ
2211,E:\DATN\dataframe\train_file\30.txt,i là nút thứ
2212,E:\DATN\dataframe\train_file\30.txt,Như vậy ta có thể sử dụng một mảng
2213,E:\DATN\dataframe\train_file\30.txt,"tree để biểu diễn cây, nút thứ"
2214,E:\DATN\dataframe\train_file\30.txt,i của cây được lưu trữ bằng phần tử
2215,E:\DATN\dataframe\train_file\30.txt,"Chẳng hạn với cây ở hình bên trên, thì mảng"
2216,E:\DATN\dataframe\train_file\30.txt,tree sẽ như sau:
2217,E:\DATN\dataframe\train_file\30.txt,"Tuy nhiên, cách lưu trữ này có một nhược điểm là trong trường hợp cây nhị phân không đầy đủ, thì trên mảng sẽ tồn tại rất nhiều vị trí trống, gây lãng phí bộ nhớ."
2218,E:\DATN\dataframe\train_file\30.txt,"Nhưng với khả năng lưu trữ của máy tính hiện nay thì vấn đề này không quá quan trọng, nên cách sử dụng mảng vẫn rất được ưu tiên trong các bài toán lập trình sử dụng cây."
2219,E:\DATN\dataframe\train_file\30.txt,Các phép duyệt cây nhị phân
2220,E:\DATN\dataframe\train_file\30.txt,Phép thăm (visit) các nút trên cây theo một hệ thống sao cho mỗi nút chỉ được thăm một lần gọi là phép duyệt cây.
2221,E:\DATN\dataframe\train_file\30.txt,"Coi rằng một nút nếu như không có nút con trái hoặc nút con phải thì ta sẽ tạo một nút giả là con của nó, nếu một cây rỗng thì ta cũng tạo một nút giả làm gốc của nó."
2222,E:\DATN\dataframe\train_file\30.txt,"Khi đó, có ba cách duyệt cây thường được sử dụng:"
2223,E:\DATN\dataframe\train_file\30.txt,Duyệt theo thứ tự trước (preorder traversal)
2224,E:\DATN\dataframe\train_file\30.txt,"Khi duyệt cây theo thứ tự trước, thì một nút bất kì sẽ luôn được thăm trước hai nút con của nó."
2225,E:\DATN\dataframe\train_file\30.txt,Mã giả có thể mô tả như sau:
2226,E:\DATN\dataframe\train_file\30.txt,# Duyệt nhánh cây có n là nút gốc của nhánh.
2227,E:\DATN\dataframe\train_file\30.txt,def visit(n):
2228,E:\DATN\dataframe\train_file\30.txt,    # Nếu n không phải một nút rỗng thì thăm con của nó.
2229,E:\DATN\dataframe\train_file\30.txt,    if not empty(n):
2230,E:\DATN\dataframe\train_file\30.txt,Quá trình thăm cây sẽ bắt đầu bằng việc gọi visit({Nút_gốc_cây}).
2231,E:\DATN\dataframe\train_file\30.txt,Xét cây ở hình
2232,E:\DATN\dataframe\train_file\30.txt,"1, các nút trên cây sẽ được thăm theo thứ tự:"
2233,E:\DATN\dataframe\train_file\30.txt,"A, B, C, D, E, F, G"
2234,E:\DATN\dataframe\train_file\30.txt,Duyệt theo thứ tự giữa (inorder traversal)
2235,E:\DATN\dataframe\train_file\30.txt,"Khi duyệt cây theo thứ tự giữa, thì một nút bất kỳ sẽ được thăm sau nút con trái và thăm trước nút con phải của nó."
2236,E:\DATN\dataframe\train_file\30.txt,Mã giả có thể mô tả như sau:
2237,E:\DATN\dataframe\train_file\30.txt,# Duyệt nhánh cây có n là nút gốc của nhánh.
2238,E:\DATN\dataframe\train_file\30.txt,def visit(n):
2239,E:\DATN\dataframe\train_file\30.txt,    # Nếu n không phải một nút rỗng thì thăm con của nó.
2240,E:\DATN\dataframe\train_file\30.txt,    if not empty(n):
2241,E:\DATN\dataframe\train_file\30.txt,Quá trình thăm cây sẽ bắt đầu bằng việc gọi visit({Nút_gốc_cây}).
2242,E:\DATN\dataframe\train_file\30.txt,Xét cây ở hình
2243,E:\DATN\dataframe\train_file\30.txt,"1, các nút trên cây sẽ được thăm theo thứ tự:"
2244,E:\DATN\dataframe\train_file\30.txt,"C, B, D, A, F, E, G"
2245,E:\DATN\dataframe\train_file\30.txt,Duyệt theo thứ tự sau (postorder traversal)
2246,E:\DATN\dataframe\train_file\30.txt,"Khi duyệt cây theo thứ tự sau, thì một nút bất kì sẽ được thăm sau hai nút con của nó."
2247,E:\DATN\dataframe\train_file\30.txt,Mã giả có thể mô tả như sau:
2248,E:\DATN\dataframe\train_file\30.txt,# Duyệt nhánh cây có n là nút gốc của nhánh.
2249,E:\DATN\dataframe\train_file\30.txt,def visit(n):
2250,E:\DATN\dataframe\train_file\30.txt,    # Nếu n không phải một nút rỗng thì thăm con của nó.
2251,E:\DATN\dataframe\train_file\30.txt,    if not empty(n):
2252,E:\DATN\dataframe\train_file\30.txt,Quá trình thăm cây sẽ bắt đầu bằng việc gọi visit({Nút_gốc_cây}).
2253,E:\DATN\dataframe\train_file\30.txt,Xét cây ở hình
2254,E:\DATN\dataframe\train_file\30.txt,"1, các nút trên cây sẽ được thăm theo thứ tự:"
2255,E:\DATN\dataframe\train_file\30.txt,"C, D, B, F, G, E, A"
2256,E:\DATN\dataframe\train_file\30.txt,Biểu diễn biểu thức số học bằng cây nhị phân
2257,E:\DATN\dataframe\train_file\30.txt,Có rất rất nhiều những ứng dụng khác nhau của cấu trúc cây trong cuộc sống cũng như trong Tin học.
2258,E:\DATN\dataframe\train_file\30.txt,"Chẳng hạn như mục lục của các cuốn sách, tổ chức thư mục trên máy tính,...Trong phần này, tôi sẽ giới thiệu tới các bạn một ứng dụng rất quan trọng của cây trong các bài toán Tin học, đó là biểu diễn các biểu thức số học."
2259,E:\DATN\dataframe\train_file\30.txt,"Kí pháp trung tố, tiền tố và hậu tố"
2260,E:\DATN\dataframe\train_file\30.txt,"Một biểu thức số học gồm các phép toán hai ngôi bằng một cây nhị phân, trong đó các nút lá biểu thị các hằng hoặc biến (toán hạng), còn các nút không phải lá biểu thị các toán tử hai ngôi (những phép toán như cộng, trừ, nhân, chia, đồng dư, lũy thừa,...phải có hai toán hạng thì gọi chung là phép toán hai ngôi)."
2261,E:\DATN\dataframe\train_file\30.txt,Mỗi phép toán trong một nút sẽ tác động lên hai biểu thức con nằm ở cây con bên trái và cây con bên phải của nó.
2262,E:\DATN\dataframe\train_file\30.txt,"Chẳng hạn, biểu thức"
